id,cluster
FKID003225,3
FKID003226,3
FKID003227,3
FKID003228,3
FKID003229,3
FKID003230,3
FKID003231,3
FKID003232,3
FKID003233,3
FKID003234,3
FKID003235,3
FKID003239,-1
FKID003240,2
FKID003241,2
FKID003244,3
FKID003248,-1
FKID003249,-1
FKID003251,3
FKID003253,3
FKID003257,2
FKID003260,3
FKID003261,2
FKID003263,3
FKID003264,3
FKID003266,-1
FKID003267,4
FKID003268,-1
FKID003269,2
FKID003274,3
FKID003275,3
FKID003276,3
FKID003277,3
FKID003278,3
FKID003279,3
FKID003280,3
FKID003281,3
FKID003282,3
FKID003283,3
FKID003286,-1
FKID003287,3
FKID003288,3
FKID003289,-1
FKID003290,3
FKID003294,-1
FKID003297,3
FKID003300,-1
FKID003301,-1
FKID003302,-1
FKID003303,2
FKID003304,3
FKID003305,3
FKID003308,-1
FKID003310,2
FKID003313,3
FKID003314,-1
FKID003321,-1
FKID003322,-1
FKID003327,-1
FKID003328,3
FKID003329,-1
FKID003330,3
FKID003331,-1
FKID003333,-1
FKID003334,-1
FKID003335,-1
FKID003337,2
FKID003338,2
FKID003339,7
FKID003340,4
FKID003341,4
FKID003342,-1
FKID003343,2
FKID003344,3
FKID003345,3
FKID003348,2
FKID003349,5
FKID003350,3
FKID003352,-1
FKID003353,2
FKID003354,2
FKID003355,-1
FKID003356,2
FKID003357,-1
FKID003358,2
FKID003359,2
FKID003361,2
FKID003362,-1
FKID003363,2
FKID003366,2
FKID003367,-1
FKID003373,2
FKID003374,4
FKID003375,1
FKID003377,1
FKID003379,-1
FKID003380,1
FKID003382,-1
FKID003383,-1
FKID003385,2
FKID003386,-1
FKID003387,-1
FKID003389,-1
FKID003390,-1
FKID003391,-1
FKID003392,-1
FKID003393,-1
FKID003394,-1
FKID003395,-1
FKID003396,-1
FKID003397,-1
FKID003398,-1
FKID003399,0
FKID003400,-1
FKID003401,-1
FKID003402,-1
FKID003403,-1
FKID003405,-1
FKID003406,-1
FKID003407,-1
FKID003408,-1
FKID003409,-1
FKID003410,-1
FKID003411,-1
FKID003413,-1
FKID003414,-1
FKID003415,-1
FKID003416,-1
FKID003417,-1
FKID003418,-1
FKID003419,-1
FKID003420,-1
FKID003421,-1
FKID003422,-1
FKID003423,-1
FKID003424,-1
FKID003425,-1
FKID003426,2
FKID003427,-1
FKID003428,-1
FKID003429,-1
FKID003430,-1
FKID003434,-1
FKID003435,-1
FKID003437,-1
FKID003445,-1
FKID003446,2
FKID003449,2
FKID003451,-1
FKID003460,-1
FKID003463,-1
FKID003464,-1
FKID003466,-1
FKID003467,-1
FKID003470,-1
FKID003471,-1
FKID003473,-1
FKID003474,-1
FKID003476,-1
FKID003478,-1
FKID003479,-1
FKID003485,-1
FKID003486,2
FKID003495,-1
FKID003496,2
FKID003500,-1
FKID003503,-1
FKID003513,-1
FKID003514,-1
FKID003515,0
FKID003516,-1
FKID003517,-1
FKID003524,-1
FKID003528,-1
FKID003530,-1
FKID003534,2
FKID003536,2
FKID003545,-1
FKID003551,-1
FKID003552,-1
FKID003555,-1
FKID003557,-1
FKID003559,4
FKID003566,2
FKID003567,-1
FKID003569,-1
FKID003571,1
FKID003575,1
FKID003576,3
FKID003577,3
FKID003579,0
FKID003580,0
FKID003581,0
FKID003582,-1
FKID003583,0
FKID003584,2
FKID003585,2
FKID003586,3
FKID003587,3
FKID003589,-1
FKID003590,-1
FKID003593,3
FKID003595,3
FKID003597,3
FKID003600,2
FKID003601,2
FKID003603,-1
FKID003604,2
FKID003605,2
FKID003606,2
FKID003607,2
FKID003608,2
FKID003613,3
FKID003614,3
FKID003615,3
FKID003620,3
FKID003621,3
FKID003622,3
FKID003623,3
FKID003624,3
FKID003625,3
FKID003626,-1
FKID003627,0
FKID003628,2
FKID003629,3
FKID003636,-1
FKID003638,-1
FKID003639,2
FKID003640,-1
FKID003641,-1
FKID003642,-1
FKID003648,-1
FKID003649,6
FKID003650,-1
FKID003652,0
FKID003653,-1
FKID003654,-1
FKID003655,0
FKID003657,-1
FKID003658,-1
FKID003660,-1
FKID003661,-1
FKID003663,-1
FKID003665,0
FKID003666,0
FKID003667,0
FKID003668,-1
FKID003671,-1
FKID003672,-1
FKID003673,-1
FKID003675,-1
FKID003676,5
FKID003677,5
FKID003678,0
FKID003679,-1
FKID003680,5
FKID003681,5
FKID003682,-1
FKID003684,0
FKID003685,0
FKID003686,5
FKID003687,-1
FKID003688,-1
FKID003689,-1
FKID003690,-1
FKID003691,-1
FKID003693,-1
FKID003694,-1
FKID003695,-1
FKID003696,-1
FKID003697,-1
FKID003698,-1
FKID003699,-1
FKID003702,0
FKID003703,2
FKID003704,-1
FKID003705,-1
FKID003710,2
FKID003711,2
FKID003712,-1
FKID003713,0
FKID003714,0
FKID003715,0
FKID003716,2
FKID003717,-1
FKID003720,-1
FKID003721,2
FKID003724,-1
FKID003729,0
FKID003730,0
FKID003731,-1
FKID003732,-1
FKID003735,-1
FKID003736,-1
FKID003739,0
FKID003740,0
FKID003752,-1
FKID003753,0
FKID003754,0
FKID003757,-1
FKID003758,-1
FKID003764,2
FKID003765,-1
FKID003766,-1
FKID003767,-1
FKID003768,2
FKID003769,-1
FKID003773,-1
FKID003775,-1
FKID003776,-1
FKID003777,2
FKID003781,5
FKID003782,-1
FKID003783,-1
FKID003784,-1
FKID003785,-1
FKID003786,-1
FKID003787,-1
FKID003788,-1
FKID003789,-1
FKID003790,5
FKID003791,-1
FKID003792,-1
FKID003793,-1
FKID003797,2
FKID003799,-1
FKID003803,-1
FKID003805,-1
FKID003806,-1
FKID003811,0
FKID003814,2
FKID003817,3
FKID003818,2
FKID003822,-1
FKID003823,-1
FKID003824,-1
FKID003825,-1
FKID003827,2
FKID003828,-1
FKID003829,-1
FKID003830,6
FKID003831,-1
FKID003832,2
FKID003834,2
FKID003839,-1
FKID003844,2
FKID003845,3
FKID003846,-1
FKID003847,2
FKID003848,-1
FKID003849,-1
FKID003852,-1
FKID003853,-1
FKID003854,-1
FKID003855,-1
FKID003856,-1
FKID003857,3
FKID003858,-1
FKID003859,-1
FKID003860,-1
FKID003861,2
FKID003862,-1
FKID003864,4
FKID003867,-1
FKID003868,-1
FKID003869,-1
FKID003870,-1
FKID003871,-1
FKID003872,2
FKID003873,-1
FKID003874,-1
FKID003875,-1
FKID003876,-1
FKID003881,-1
FKID003882,-1
FKID003886,2
FKID003887,-1
FKID003888,2
FKID003891,4
FKID003892,4
FKID003893,2
FKID003894,4
FKID003895,2
FKID003896,-1
FKID003897,2
FKID003898,-1
FKID003899,2
FKID003900,3
FKID003901,-1
FKID003902,-1
FKID003908,-1
FKID003909,-1
FKID003910,-1
FKID003911,-1
FKID003914,-1
FKID003916,2
FKID003917,2
FKID003922,-1
FKID003928,2
FKID003931,2
FKID003932,2
FKID003935,-1
FKID003936,-1
FKID003940,2
FKID003944,-1
FKID003945,0
FKID003946,0
FKID003947,0
FKID003948,2
FKID003958,0
FKID003960,-1
FKID003962,-1
FKID003964,-1
FKID003966,-1
FKID003967,-1
FKID003969,-1
FKID003974,7
FKID003975,7
FKID003977,-1
FKID003978,-1
FKID003980,-1
FKID003981,-1
FKID003982,-1
FKID003984,-1
FKID003988,-1
FKID003991,-1
FKID003992,-1
FKID003994,-1
FKID003995,-1
FKID003996,-1
FKID003997,0
FKID003998,-1
FKID004001,-1
FKID004002,7
FKID004003,2
FKID004004,-1
FKID004005,7
FKID004006,-1
FKID004007,-1
FKID004008,7
FKID004010,-1
FKID004011,-1
FKID004016,-1
FKID004017,2
FKID004026,-1
FKID004027,2
FKID004029,-1
FKID004030,-1
FKID004034,-1
FKID004035,0
FKID004039,-1
FKID004046,-1
FKID004050,-1
FKID004056,-1
FKID004057,2
FKID004058,2
FKID004061,2
FKID004062,-1
FKID004063,-1
FKID004065,-1
FKID004069,0
FKID004070,0
FKID004071,-1
FKID004072,-1
FKID004076,-1
FKID004077,-1
FKID004078,-1
FKID004082,-1
FKID004084,-1
FKID004086,-1
FKID004089,1
FKID004091,-1
FKID004092,2
FKID004093,-1
FKID004095,-1
FKID004096,-1
FKID004098,2
FKID004105,-1
FKID004106,-1
FKID004110,-1
FKID004113,-1
FKID004114,-1
FKID004115,-1
FKID004116,-1
FKID004117,-1
FKID004119,2
FKID004120,5
FKID004122,-1
FKID004124,2
FKID004126,-1
FKID004129,-1
FKID004133,-1
FKID004134,-1
FKID004135,-1
FKID004140,-1
FKID004142,-1
FKID004143,-1
FKID004145,-1
FKID004147,-1
FKID004148,-1
FKID004150,2
FKID004151,-1
FKID004152,-1
FKID004153,-1
FKID004158,3
FKID004160,2
FKID004163,3
FKID004164,-1
FKID004171,1
FKID004173,6
FKID004175,-1
FKID004180,-1
FKID004181,-1
FKID004182,-1
FKID004183,-1
FKID004184,-1
FKID004185,-1
FKID004187,-1
FKID004193,-1
FKID004194,-1
FKID004195,-1
FKID004197,-1
FKID004198,-1
FKID004199,-1
FKID004200,-1
FKID004213,2
FKID004215,-1
FKID004216,-1
FKID004217,4
FKID004218,4
FKID004219,2
FKID004222,-1
FKID004223,-1
FKID004228,2
FKID004231,-1
FKID004232,-1
FKID004233,-1
FKID004235,-1
FKID004236,5
FKID004237,-1
FKID004238,4
FKID004240,-1
FKID004246,-1
FKID004249,3
FKID004254,-1
FKID004261,3
FKID004273,-1
FKID004274,-1
FKID004275,7
FKID004279,-1
FKID004282,-1
FKID004283,-1
FKID004284,-1
FKID004288,2
FKID004289,2
FKID004290,2
FKID004291,7
FKID004293,3
FKID004295,0
FKID004296,0
FKID004297,2
FKID004298,2
FKID004299,2
FKID004300,2
FKID004305,2
FKID004306,2
FKID004307,-1
FKID004317,-1
FKID004327,3
FKID004340,-1
FKID004341,-1
FKID004347,-1
FKID004350,2
FKID004352,2
FKID004359,4
FKID004360,-1
FKID004361,4
FKID004364,2
FKID004368,-1
FKID004369,2
FKID004370,2
FKID004372,3
FKID004373,3
FKID004375,-1
FKID004376,2
FKID004381,2
FKID004382,-1
FKID004383,2
FKID004384,2
FKID004391,-1
FKID004392,2
FKID004393,2
FKID004395,-1
FKID004397,2
FKID004398,2
FKID004399,-1
FKID004400,2
FKID004401,2
FKID004403,3
FKID004407,2
FKID004408,2
FKID004409,2
FKID004410,0
FKID004411,2
FKID004412,-1
FKID004413,-1
FKID004414,-1
FKID004415,-1
FKID004417,-1
FKID004418,3
FKID004420,-1
FKID004424,2
FKID004425,-1
FKID004426,-1
FKID004427,-1
FKID004429,-1
FKID004442,-1
FKID004446,2
FKID004449,0
FKID004453,0
FKID004456,3
FKID004457,3
FKID004459,0
FKID004460,6
FKID004461,5
FKID004462,-1
FKID004466,2
FKID004467,-1
FKID004468,-1
FKID004469,6
FKID004471,-1
FKID004472,-1
FKID004473,-1
FKID004474,-1
FKID004475,-1
FKID004476,-1
FKID004477,-1
FKID004478,-1
FKID004479,-1
FKID004480,-1
FKID004481,-1
FKID004482,-1
FKID004483,-1
FKID004484,-1
FKID004485,-1
FKID004486,-1
FKID004487,-1
FKID004488,-1
FKID004489,-1
FKID004490,6
FKID004491,-1
FKID004492,-1
FKID004493,-1
FKID004494,-1
FKID004496,-1
FKID004497,-1
FKID004498,-1
FKID004499,-1
FKID004502,2
FKID004503,-1
FKID004506,-1
FKID004508,-1
FKID004511,-1
FKID004512,-1
FKID004524,-1
FKID004533,-1
FKID004534,-1
FKID004535,2
FKID004537,-1
FKID004538,-1
FKID004539,-1
FKID004541,-1
FKID004543,3
FKID004544,2
FKID004550,-1
FKID004557,-1
FKID004559,-1
FKID004561,-1
FKID004563,-1
FKID004564,-1
FKID004566,-1
FKID004567,-1
FKID004568,2
FKID004569,-1
FKID004570,4
FKID004571,-1
FKID004572,-1
FKID004574,-1
FKID004575,-1
FKID004577,-1
FKID004578,2
FKID004580,-1
FKID004582,-1
FKID004585,-1
FKID004590,2
FKID004591,3
FKID004592,-1
FKID004595,-1
FKID004597,-1
FKID004598,2
FKID004599,2
FKID004601,2
FKID004603,-1
FKID004604,2
FKID004605,2
FKID004606,2
FKID004608,-1
FKID004610,-1
FKID004612,-1
FKID004613,3
FKID004614,3
FKID004615,-1
FKID004616,-1
FKID004617,-1
FKID004618,-1
FKID004619,-1
FKID004620,-1
FKID004621,2
FKID004622,-1
FKID004624,-1
FKID004625,-1
FKID004626,-1
FKID004627,-1
FKID004628,-1
FKID004629,-1
FKID004630,-1
FKID004631,-1
FKID004632,-1
FKID004634,-1
FKID004635,-1
FKID004637,-1
FKID004638,-1
FKID004639,-1
FKID004640,-1
FKID004642,-1
FKID004643,-1
FKID004644,-1
FKID004645,-1
FKID004652,-1
FKID004653,-1
FKID004654,-1
FKID004655,-1
FKID004656,-1
FKID004657,-1
FKID004658,-1
FKID004659,-1
FKID004660,-1
FKID004667,-1
FKID004668,-1
FKID004670,-1
FKID004678,-1
FKID004681,-1
FKID004682,-1
FKID004686,-1
FKID004687,-1
FKID004688,2
FKID004689,2
FKID004690,-1
FKID004691,2
FKID004692,-1
FKID004696,2
FKID004699,-1
FKID004700,-1
FKID004702,-1
FKID004705,-1
FKID004716,-1
FKID004717,-1
FKID004718,-1
FKID004719,-1
FKID004720,-1
FKID004722,-1
FKID004725,-1
FKID004726,-1
FKID004728,-1
FKID004729,3
FKID004730,3
FKID004731,3
FKID004732,3
FKID004733,3
FKID004734,3
FKID004735,0
FKID004737,3
FKID004738,3
FKID004739,3
FKID004740,-1
FKID004741,-1
FKID004742,2
FKID004743,2
FKID004744,2
FKID004745,2
FKID004746,-1
FKID004747,-1
FKID004749,2
FKID004751,3
FKID004754,-1
FKID004755,4
FKID004756,2
FKID004760,-1
FKID004761,-1
FKID004762,-1
FKID004766,3
FKID004767,3
FKID004768,3
FKID004770,3
FKID004771,2
FKID004790,-1
FKID004805,-1
FKID004806,-1
FKID004815,5
FKID004816,-1
FKID004819,-1
FKID004823,-1
FKID004826,3
FKID004828,-1
FKID004830,3
FKID004832,-1
FKID004833,-1
FKID004834,-1
FKID004835,-1
FKID004836,-1
FKID004837,-1
FKID004838,-1
FKID004840,2
FKID004841,-1
FKID004842,-1
FKID004843,-1
FKID004844,-1
FKID004848,-1
FKID004849,0
FKID004852,-1
FKID004856,-1
FKID004858,-1
FKID004861,-1
FKID004863,-1
FKID004864,-1
FKID004866,-1
FKID004869,-1
FKID004872,-1
FKID004874,-1
FKID004875,-1
FKID004877,-1
FKID004878,2
FKID004879,-1
FKID004882,-1
FKID004883,-1
FKID004884,-1
FKID004885,-1
FKID004886,-1
FKID004888,-1
FKID004889,-1
FKID004890,-1
FKID004893,-1
FKID004897,-1
FKID004898,1
FKID004899,-1
FKID004900,-1
FKID004901,3
FKID004902,2
FKID004904,1
FKID004906,-1
FKID004909,-1
FKID004911,-1
FKID004912,-1
FKID004913,-1
FKID004915,0
FKID004916,0
FKID004917,-1
FKID004919,3
FKID004920,-1
FKID004922,-1
FKID004923,-1
FKID004925,-1
FKID004927,-1
FKID004928,-1
FKID004929,-1
FKID004930,-1
FKID004931,-1
FKID004932,2
FKID004933,-1
FKID004934,-1
FKID004935,-1
FKID004936,-1
FKID004937,-1
FKID004938,0
FKID004939,-1
FKID004941,-1
FKID004942,-1
FKID004944,-1
FKID004946,-1
FKID004947,2
FKID004948,-1
FKID004954,-1
FKID004957,2
FKID004959,-1
FKID004960,-1
FKID004962,-1
FKID004964,-1
FKID004965,-1
FKID004966,-1
FKID004969,-1
FKID004970,-1
FKID004971,-1
FKID004972,-1
FKID004974,-1
FKID004975,5
FKID004977,-1
FKID004978,-1
FKID004981,2
FKID004982,2
FKID004983,-1
FKID004984,2
FKID004985,2
FKID004986,2
FKID004987,2
FKID004988,2
FKID004991,2
FKID004992,2
FKID004994,2
FKID004995,2
FKID004996,1
FKID004998,-1
FKID004999,-1
FKID005000,2
FKID005001,2
FKID005002,-1
FKID005004,2
FKID005005,2
FKID005006,2
FKID005007,2
FKID005008,2
FKID005009,2
FKID005010,2
FKID005011,2
FKID005015,-1
FKID005016,2
FKID005021,-1
FKID005025,1
FKID005032,2
FKID005033,2
FKID005034,-1
FKID005035,2
FKID005037,2
FKID005047,2
FKID005049,2
FKID005052,3
FKID005058,3
FKID005059,-1
FKID005060,-1
FKID005067,1
FKID005070,3
FKID005071,-1
FKID005072,1
FKID005076,-1
FKID005077,-1
FKID005084,-1
FKID005088,2
FKID005089,4
FKID005091,2
FKID005095,-1
FKID005117,-1
FKID005126,4
FKID005127,4
FKID005128,-1
FKID005135,-1
FKID005140,-1
FKID005153,-1
FKID005157,2
FKID005158,2
FKID005163,2
FKID005168,-1
FKID005169,0
FKID005173,-1
FKID005174,-1
FKID005175,2
FKID005176,-1
FKID005180,0
FKID005182,-1
FKID005190,-1
FKID005195,-1
FKID005202,4
FKID005204,-1
FKID005205,0
FKID005206,0
FKID005213,-1
FKID005214,-1
FKID005216,-1
FKID005217,-1
FKID005218,-1
FKID005220,-1
FKID005221,-1
FKID005222,-1
FKID005223,-1
FKID005224,-1
FKID005227,-1
FKID005228,-1
FKID005229,-1
FKID005230,2
FKID005231,-1
FKID005232,-1
FKID005233,-1
FKID005234,4
FKID005235,4
FKID005236,4
FKID005241,0
FKID005242,0
FKID005244,-1
FKID005245,-1
FKID005246,-1
FKID005248,2
FKID005262,3
FKID005264,-1
FKID005266,-1
FKID005268,3
FKID005271,-1
FKID005272,6
FKID005280,-1
FKID005282,-1
FKID005286,-1
FKID005289,3
FKID005294,3
FKID005305,4
FKID005314,4
FKID005326,6
FKID005328,4
FKID005329,6
FKID005332,4
FKID005333,4
FKID005334,3
FKID005337,3
FKID005338,3
FKID005340,2
FKID005341,-1
FKID005342,4
FKID005343,4
FKID005344,-1
FKID005345,4
FKID005346,2
FKID005347,2
FKID005348,2
FKID005349,4
FKID005351,7
FKID005352,-1
FKID005353,5
FKID005358,-1
FKID005359,7
FKID005362,-1
FKID005364,-1
FKID005365,3
FKID005367,3
FKID005368,2
FKID005369,6
FKID005370,2
FKID005371,2
FKID005372,6
FKID005375,2
FKID005376,6
FKID005377,2
FKID005380,2
FKID005381,-1
FKID005382,2
FKID005384,-1
FKID005388,2
FKID005389,-1
FKID005393,-1
FKID005396,-1
FKID005397,-1
FKID005398,-1
FKID005400,-1
FKID005401,4
FKID005403,-1
FKID005406,-1
FKID005408,-1
FKID005410,-1
FKID005412,-1
FKID005414,-1
FKID005415,-1
FKID005416,-1
FKID005417,6
FKID005418,2
FKID005420,-1
FKID005421,6
FKID005422,-1
FKID005423,2
FKID005424,6
FKID005425,-1
FKID005427,-1
FKID005428,-1
FKID005429,-1
FKID005430,-1
FKID005431,-1
FKID005433,-1
FKID005434,-1
FKID005436,3
FKID005438,-1
FKID005439,-1
FKID005440,-1
FKID005446,2
FKID005447,-1
FKID005459,2
FKID005468,-1
FKID005469,-1
FKID005470,-1
FKID005471,-1
FKID005472,-1
FKID005473,-1
FKID005474,-1
FKID005475,-1
FKID005476,-1
FKID005477,-1
FKID005478,-1
FKID005479,-1
FKID005481,2
FKID005482,-1
FKID005483,-1
FKID005484,-1
FKID005486,-1
FKID005487,-1
FKID005488,-1
FKID005489,-1
FKID005490,-1
FKID005491,2
FKID005492,2
FKID005494,-1
FKID005495,-1
FKID005496,-1
FKID005497,-1
FKID005498,-1
FKID005499,-1
FKID005501,-1
FKID005503,-1
FKID005506,-1
FKID005507,-1
FKID005509,-1
FKID005510,-1
FKID005511,-1
FKID005514,4
FKID005517,3
FKID005518,3
FKID005519,-1
FKID005520,-1
FKID005521,-1
FKID005522,-1
FKID005523,-1
FKID005524,-1
FKID005525,-1
FKID005526,3
FKID005527,-1
FKID005528,2
FKID005529,-1
FKID005531,3
FKID005532,3
FKID005533,-1
FKID005534,2
FKID005536,-1
FKID005538,-1
FKID005550,3
FKID005551,3
FKID005552,3
FKID005553,3
FKID005554,-1
FKID005555,-1
FKID005557,2
FKID005559,-1
FKID005560,-1
FKID005561,-1
FKID005564,-1
FKID005565,-1
FKID005567,-1
FKID005568,-1
FKID005570,6
FKID005571,-1
FKID005573,-1
FKID005574,-1
FKID005581,-1
FKID005582,-1
FKID005583,-1
FKID005584,0
FKID005585,0
FKID005586,0
FKID005590,2
FKID005593,-1
FKID005594,2
FKID005595,2
FKID005597,4
FKID005598,4
FKID005599,4
FKID005601,-1
FKID005602,-1
FKID005604,-1
FKID005606,-1
FKID005607,-1
FKID005608,-1
FKID005609,2
FKID005610,-1
FKID005611,-1
FKID005612,2
FKID005613,-1
FKID005614,-1
FKID005615,6
FKID005617,6
FKID005622,2
FKID005624,-1
FKID005625,-1
FKID005626,2
FKID005627,-1
FKID005632,-1
FKID005633,3
FKID005634,-1
FKID005635,2
FKID005636,-1
FKID005637,3
FKID005638,2
FKID005641,2
FKID005647,2
FKID005653,-1
FKID005657,-1
FKID005658,-1
FKID005668,-1
FKID005669,-1
FKID005671,4
FKID005672,-1
FKID005673,-1
FKID005676,2
FKID005681,2
FKID005682,2
FKID005687,2
FKID005688,-1
FKID005689,-1
FKID005690,-1
FKID005691,-1
FKID005692,-1
FKID005699,2
FKID005707,2
FKID005710,3
FKID005711,3
FKID005719,-1
FKID005720,-1
FKID005721,2
FKID005722,-1
FKID005723,-1
FKID005724,-1
FKID005725,-1
FKID005726,-1
FKID005727,-1
FKID005728,0
FKID005729,2
FKID005730,-1
FKID005731,-1
FKID005733,7
FKID005738,-1
FKID005740,-1
FKID005741,-1
FKID005742,-1
FKID005743,-1
FKID005744,-1
FKID005745,-1
FKID005746,-1
FKID005747,-1
FKID005748,-1
FKID005750,6
FKID005756,-1
FKID005763,-1
FKID005764,-1
FKID005765,-1
FKID005766,-1
FKID005768,-1
FKID005769,-1
FKID005770,-1
FKID005771,-1
FKID005774,3
FKID005775,3
FKID005776,3
FKID005777,3
FKID005778,3
FKID005779,3
FKID005781,3
FKID005782,3
FKID005784,-1
FKID005785,-1
FKID005787,-1
FKID005789,-1
FKID005790,-1
FKID005792,3
FKID005793,3
FKID005794,3
FKID005795,-1
FKID005796,-1
FKID005798,3
FKID005799,-1
FKID005800,3
FKID005801,-1
FKID005802,3
FKID005803,-1
FKID005804,3
FKID005805,6
FKID005815,-1
FKID005816,7
FKID005817,7
FKID005818,3
FKID005820,3
FKID005825,3
FKID005826,3
FKID005827,3
FKID005828,3
FKID005829,3
FKID005830,3
FKID005831,3
FKID005832,3
FKID005838,6
FKID005842,-1
FKID005843,3
FKID005844,3
FKID005846,2
FKID005849,3
FKID005850,3
FKID005851,3
FKID005852,3
FKID005855,3
FKID005858,2
FKID005859,2
FKID005860,3
FKID005861,3
FKID005862,3
FKID005864,2
FKID005865,2
FKID005866,3
FKID005867,3
FKID005868,3
FKID005869,-1
FKID005870,3
FKID005871,3
FKID005872,3
FKID005873,3
FKID005874,3
FKID005875,3
FKID005879,-1
FKID005880,-1
FKID005881,3
FKID005882,3
FKID005883,3
FKID005885,3
FKID005886,3
FKID005887,3
FKID005889,2
FKID005890,3
FKID005891,3
FKID005892,3
FKID005895,2
FKID005896,2
FKID005897,3
FKID005898,-1
FKID005899,-1
FKID005901,2
FKID005903,-1
FKID005906,-1
FKID005907,-1
FKID005915,-1
FKID005918,3
FKID005919,3
FKID005920,3
FKID005921,-1
FKID005922,3
FKID005923,3
FKID005925,3
FKID005926,3
FKID005927,3
FKID005928,3
FKID005929,3
FKID005930,4
FKID005931,4
FKID005932,3
FKID005933,3
FKID005934,3
FKID005935,3
FKID005936,3
FKID005937,3
FKID005938,3
FKID005946,3
FKID005947,3
FKID005948,3
FKID005949,3
FKID005950,5
FKID005951,5
FKID005952,-1
FKID005964,2
FKID005968,4
FKID005974,-1
FKID005976,-1
FKID005978,-1
FKID005984,-1
FKID005985,-1
FKID005986,2
FKID005998,0
FKID006001,2
FKID006002,2
FKID006005,-1
FKID006009,-1
FKID006011,-1
FKID006012,-1
FKID006013,-1
FKID006014,4
FKID006017,-1
FKID006018,-1
FKID006029,7
FKID006030,-1
FKID006032,2
FKID006037,0
FKID006038,0
FKID006046,0
FKID006047,0
FKID006048,0
FKID006049,0
FKID006050,0
FKID006051,0
FKID006058,2
FKID006059,0
FKID006060,0
FKID006061,0
FKID006062,0
FKID006063,7
FKID006064,0
FKID006070,-1
FKID006071,2
FKID006079,-1
FKID006080,2
FKID006083,-1
FKID006084,-1
FKID006085,0
FKID006086,0
FKID006088,2
FKID006091,2
FKID006093,0
FKID006094,0
FKID006096,2
FKID006098,0
FKID006099,0
FKID006100,0
FKID006101,0
FKID006102,0
FKID006103,0
FKID006104,0
FKID006105,2
FKID006106,0
FKID006107,3
FKID006108,-1
FKID006109,2
FKID006110,3
FKID006112,2
FKID006113,2
FKID006114,2
FKID006116,-1
FKID006117,-1
FKID006122,-1
FKID006125,-1
FKID006126,-1
FKID006127,-1
FKID006129,-1
FKID006130,-1
FKID006133,-1
FKID006134,-1
FKID006136,-1
FKID006137,2
FKID006140,-1
FKID006142,-1
FKID006144,-1
FKID006145,-1
FKID006147,-1
FKID006148,-1
FKID006149,-1
FKID006150,-1
FKID006151,-1
FKID006153,-1
FKID006154,-1
FKID006155,-1
FKID006156,-1
FKID006157,-1
FKID006158,-1
FKID006159,-1
FKID006160,-1
FKID006161,-1
FKID006162,-1
FKID006164,-1
FKID006165,7
FKID006166,-1
FKID006167,2
FKID006168,-1
FKID006171,2
FKID006172,2
FKID006173,2
FKID006174,-1
FKID006175,-1
FKID006176,-1
FKID006177,6
FKID006178,6
FKID006179,6
FKID006180,6
FKID006181,6
FKID006182,6
FKID006183,6
FKID006184,-1
FKID006185,-1
FKID006186,2
FKID006191,2
FKID006192,2
FKID006193,2
FKID006195,-1
FKID006196,-1
FKID006198,-1
FKID006199,2
FKID006201,2
FKID006202,2
FKID006203,2
FKID006204,2
FKID006205,2
FKID006211,2
FKID006212,2
FKID006213,2
FKID006214,2
FKID006219,2
FKID006222,2
FKID006223,7
FKID006226,2
FKID006227,2
FKID006228,2
FKID006230,2
FKID006231,2
FKID006232,2
FKID006233,2
FKID006234,-1
FKID006236,2
FKID006242,-1
FKID006243,-1
FKID006244,-1
FKID006245,-1
FKID006247,-1
FKID006248,-1
FKID006249,-1
FKID006250,-1
FKID006251,-1
FKID006252,-1
FKID006253,-1
FKID006254,2
FKID006255,2
FKID006258,-1
FKID006259,2
FKID006260,2
FKID006261,2
FKID006262,2
FKID006263,2
FKID006264,2
FKID006265,2
FKID006266,2
FKID006267,2
FKID006270,2
FKID006271,2
FKID006273,2
FKID006274,2
FKID006275,2
FKID006276,2
FKID006277,3
FKID006278,2
FKID006284,-1
FKID006287,2
FKID006288,2
FKID006290,-1
FKID006291,-1
FKID006292,-1
FKID006293,-1
FKID006294,-1
FKID006295,2
FKID006296,-1
FKID006297,-1
FKID006298,-1
FKID006300,2
FKID006301,2
FKID006302,2
FKID006303,2
FKID006304,2
FKID006305,2
FKID006308,-1
FKID006309,-1
FKID006310,-1
FKID006311,-1
FKID006312,2
FKID006313,2
FKID006314,2
FKID006315,2
FKID006316,2
FKID006317,2
FKID006318,-1
FKID006320,-1
FKID006321,-1
FKID006322,-1
FKID006324,-1
FKID006325,-1
FKID006326,2
FKID006327,-1
FKID006328,2
FKID006329,-1
FKID006331,2
FKID006333,2
FKID006339,2
FKID006340,2
FKID006341,2
FKID006343,3
FKID006346,2
FKID006347,-1
FKID006348,-1
FKID006349,-1
FKID006350,-1
FKID006351,-1
FKID006352,3
FKID006353,0
FKID006354,-1
FKID006356,-1
FKID006357,-1
FKID006360,0
FKID006361,0
FKID006362,0
FKID006363,0
FKID006364,0
FKID006365,-1
FKID006366,-1
FKID006367,-1
FKID006369,-1
FKID006370,5
FKID006371,6
FKID006372,0
FKID006373,0
FKID006374,2
FKID006375,0
FKID006376,-1
FKID006378,-1
FKID006379,-1
FKID006380,-1
FKID006384,-1
